carat,cut,color,clarity,depth,table,x,y,z,price_predicted
0.54,Ideal,D,VS2,61.1,56.0,5.29,5.25,3.22,1997.3473769990997
1.6,Very Good,I,VS1,62.3,59.0,7.46,7.51,4.66,10119.22742627101
0.37,Ideal,E,VS1,61.4,55.0,4.62,4.66,2.85,643.5332269922237
1.09,Ideal,G,VVS2,61.8,56.0,6.58,6.62,4.08,6203.479893651703
0.71,Ideal,G,VS1,61.5,56.0,5.74,5.78,3.54,3278.3140683053152
1.0,Premium,D,SI1,59.2,62.0,6.54,6.49,3.86,5773.859445585954
0.33,Ideal,E,VS2,61.5,57.0,4.41,4.47,2.73,321.9279035157888
1.2,Very Good,I,VS1,62.6,59.0,6.69,6.73,4.2,6976.021650207314
1.21,Premium,G,VS1,62.7,58.0,6.76,6.85,4.27,7043.41450630845
0.42,Ideal,E,VVS2,62.3,55.0,4.81,4.76,2.98,938.8703882403743
0.31,Good,G,VS1,63.2,56.0,4.28,4.29,2.71,-10.586625159696268
1.01,Premium,D,VVS2,62.4,58.0,6.44,6.39,4.0,5518.642127441312
0.99,Fair,J,I1,73.6,60.0,6.01,5.8,4.35,4197.483516399739
1.07,Premium,H,VS2,60.6,60.0,6.66,6.63,4.03,6172.761979593234
0.92,Premium,F,SI2,61.8,58.0,6.19,6.23,3.84,4880.886083087968
1.04,Very Good,G,VVS2,62.8,54.0,6.39,6.5,4.05,5710.413915930334
0.3,Premium,G,VVS1,62.6,58.0,4.27,4.29,2.68,-25.94558218893144
0.62,Very Good,D,VVS2,58.1,63.0,5.59,5.66,3.27,2931.9478587546064
0.7,Ideal,F,SI2,62.1,57.0,5.65,5.69,3.52,3138.0737535035214
1.0,Premium,G,SI2,60.7,59.0,6.45,6.41,3.9,5617.757748370255
1.03,Ideal,G,SI1,60.8,57.0,6.52,6.47,3.95,5840.749876302419
0.71,Ideal,G,VVS1,61.1,57.0,5.76,5.8,3.53,3319.941187562835
0.3,Ideal,H,VVS1,62.5,53.8,4.31,4.33,2.69,-15.538802374550869
0.4,Good,I,VS1,63.8,55.0,4.69,4.65,2.98,627.1694191936494
0.5,Good,E,VS2,64.1,58.0,5.03,5.01,3.22,1373.9454389056477
0.26,Very Good,E,VVS2,62.9,56.0,4.07,4.1,2.57,-368.3644652941257
0.33,Very Good,G,VS2,62.1,56.0,4.41,4.44,2.75,259.487224629509
0.4,Ideal,D,VVS2,62.2,55.0,4.74,4.72,2.94,793.6778962237267
0.53,Very Good,E,SI1,63.0,55.0,5.14,5.18,3.25,1721.8189246103675
0.7,Very Good,F,SI1,62.3,57.0,5.65,5.69,3.53,3117.260193874762
0.36,Ideal,E,VS2,61.9,56.0,4.55,4.56,2.82,513.6996920048109
0.48,Premium,E,SI2,62.9,60.0,4.93,4.9,3.09,1343.2275248471788
0.72,Ideal,D,SI1,60.5,56.0,5.79,5.84,3.52,3460.1815023646277
0.51,Very Good,F,VS2,58.6,58.0,5.22,5.29,3.08,2024.117964612055
0.26,Ideal,G,VS1,62.5,53.0,4.1,4.13,2.57,-326.73734603660705
1.0,Good,F,I1,64.2,59.0,6.26,6.3,4.03,5253.52045486696
0.26,Ideal,F,IF,62.0,56.0,4.07,4.1,2.53,-274.70344696470784
0.32,Ideal,G,VVS1,60.2,56.0,4.45,4.49,2.69,379.4164051872135
0.79,Premium,G,VS1,61.3,59.0,5.97,5.91,3.64,3921.524715258187
1.07,Ideal,H,VS2,62.1,57.0,6.53,6.49,4.04,6016.660282377536
0.9,Premium,D,SI2,58.1,60.0,6.26,6.24,3.63,5110.337664388994
2.35,Premium,J,VS1,60.7,60.0,8.64,8.6,5.23,16120.708596964627
1.11,Ideal,I,VS1,63.0,56.0,6.61,6.57,4.15,6234.197807710171
0.36,Good,E,VVS1,58.2,56.0,4.68,4.74,2.74,898.7505451368656
0.3,Good,F,VVS1,61.1,61.0,4.29,4.32,2.63,130.15611502676666
0.53,Ideal,G,VS1,61.8,55.0,5.17,5.22,3.21,1846.700282382927
0.79,Premium,J,SI1,58.8,62.0,6.03,6.01,3.54,4181.694210617684
0.33,Premium,D,SI2,61.6,59.0,4.42,4.41,2.72,311.5211237014082
1.36,Premium,I,VS1,62.0,59.0,7.1,7.06,4.39,8283.256503741817
1.03,Very Good,H,SI2,60.9,57.0,6.5,6.58,3.98,5830.343096488038
0.42,Premium,G,VVS1,59.8,58.0,4.88,4.85,2.91,1199.0398835998712
0.32,Ideal,H,VVS1,61.6,54.0,4.42,4.45,2.73,233.72148778589462
0.56,Ideal,E,VS1,61.8,56.0,5.28,5.33,3.28,2080.099190129469
0.34,Premium,G,VVS1,59.0,62.0,4.6,4.56,2.7,659.8970347907998
0.5,Very Good,D,VS1,59.8,58.0,5.12,5.14,3.07,1821.4369709239822
3.11,Fair,J,I1,65.9,57.0,9.15,9.02,5.98,21492.328376195925
0.56,Ideal,D,VS2,60.9,56.0,5.35,5.32,3.25,2173.760208458887
0.3,Ideal,E,VVS1,60.6,57.0,4.33,4.35,2.63,182.19001409866587
0.37,Ideal,E,VS1,61.6,54.7,4.61,4.63,2.85,622.7196673634635
0.53,Ideal,G,VS2,61.6,56.0,5.24,5.19,3.21,1867.5138420116855
1.6,Very Good,D,SI2,60.6,58.0,7.55,7.61,4.59,10296.142683115468
0.31,Ideal,D,SI1,62.1,56.0,4.33,4.37,2.7,103.88795279848136
1.54,Very Good,J,VS1,63.5,57.0,7.27,7.37,4.65,9527.548253005367
0.33,Very Good,G,VVS2,62.8,57.0,4.39,4.47,2.78,186.63976592885047
0.31,Good,H,VS2,63.5,57.0,4.32,4.34,2.75,-41.80696460283616
0.71,Premium,G,SI1,58.5,58.0,5.87,5.82,3.42,3590.5174627367114
1.01,Premium,F,SI2,61.1,57.0,6.48,6.44,3.95,5653.930265028251
0.3,Ideal,F,VVS1,61.9,58.0,4.26,4.3,2.65,46.901876511727096
1.31,Ideal,H,VS1,62.5,56.0,6.95,7.03,4.37,7842.224425092349
0.71,Ideal,I,VS2,61.6,57.0,5.7,5.62,3.49,3267.9072884909347
0.41,Ideal,D,SI1,61.6,55.0,4.8,4.78,2.95,933.9182110255188
1.0,Premium,F,VS1,62.6,58.0,6.37,6.4,4.0,5420.028931897038
1.07,Ideal,D,VS1,61.8,57.0,6.55,6.58,4.06,6047.880621820676
0.52,Premium,G,VS1,62.6,59.0,5.08,5.11,3.19,1685.646407952373
1.05,Ideal,G,VS2,62.8,57.0,6.49,6.45,4.06,5788.213551845848
0.33,Ideal,D,VVS2,61.7,55.0,4.46,4.49,2.76,301.11434388702855
1.5,Very Good,F,SI2,62.3,60.0,7.29,7.34,4.56,9341.23106711587
0.41,Ideal,H,SI2,61.7,56.0,4.8,4.77,2.95,923.5114312111391
0.71,Very Good,F,VS1,62.9,55.0,5.68,5.71,3.58,3132.6191509039973
0.5,Good,D,SI1,63.8,60.0,5.0,5.03,3.2,1405.1657783487876
1.01,Very Good,D,VS2,63.1,60.0,6.39,6.35,4.02,5445.794668740653
1.71,Good,H,VS2,63.7,58.0,7.57,7.54,4.81,10829.328503940342
0.4,Ideal,F,VVS1,62.2,56.0,4.71,4.74,2.94,793.6778962237267
0.32,Very Good,G,VS1,61.7,55.0,4.37,4.41,2.71,223.31470797151496
0.5,Very Good,E,SI1,60.7,61.0,5.09,5.12,3.1,1727.7759525945626
1.02,Fair,F,SI2,65.5,59.0,6.27,6.24,4.1,5273.83158911105
1.05,Very Good,G,SI2,62.5,60.0,6.45,6.5,4.05,5819.433891288988
1.36,Premium,E,VVS2,59.8,59.0,7.12,7.2,4.38,8512.205659658175
0.51,Ideal,E,SI1,62.3,56.0,5.15,5.12,3.2,1639.0671114799993
1.2,Premium,H,SI2,62.4,57.0,6.83,6.75,4.24,6996.835209836075
0.72,Ideal,F,VS1,62.0,56.0,5.76,5.73,3.56,3304.07980514893
0.49,Very Good,F,VVS1,62.2,56.0,5.04,5.08,3.14,1493.8746194633509
0.36,Premium,H,SI1,61.3,57.0,4.65,4.61,2.84,576.1403708910907
0.7,Premium,D,SI1,62.1,62.0,5.63,5.58,3.48,3138.0737535035214
0.9,Premium,E,SI2,59.5,61.0,6.3,6.24,3.73,4964.642746987676
0.32,Premium,G,VVS1,58.1,59.0,4.53,4.49,2.62,597.9587812891909
2.0,Very Good,G,SI2,63.5,55.0,8.03,7.93,5.07,13106.331505119006
0.9,Good,F,SI2,63.3,57.0,6.08,6.14,3.87,4569.185114041241
1.18,Ideal,E,SI2,60.9,57.0,6.86,6.89,4.19,6997.337635220744
0.36,Ideal,E,VS1,61.8,56.0,4.55,4.58,2.82,524.1064718191915
0.37,Ideal,F,VVS2,60.0,59.0,4.64,4.66,2.79,789.2281443935417
0.3,Ideal,F,SI1,62.4,56.0,4.27,4.32,2.68,-5.132022560172118
0.36,Premium,F,VS2,60.5,60.0,4.55,4.61,2.77,659.3946094061289
0.8,Premium,J,SI2,60.2,59.0,6.07,5.95,3.62,4113.798929131879
1.51,Ideal,H,SI1,61.9,57.0,7.37,7.32,4.55,9460.657822288904
0.62,Very Good,F,VS2,59.8,58.0,5.55,5.59,3.33,2755.0326019101485
0.71,Premium,H,SI1,62.4,59.0,5.65,5.6,3.51,3184.6530499758965
0.32,Good,G,VS1,57.0,62.0,4.51,4.54,2.58,712.4333592473699
1.02,Ideal,G,VS2,62.8,57.0,6.36,6.45,4.02,5554.814644099307
0.41,Premium,H,VS1,62.0,56.0,4.78,4.74,2.95,892.2910917680001
1.14,Ideal,G,VS2,62.0,55.0,6.68,6.77,4.17,6571.664513600512
0.52,Premium,G,SI1,60.6,61.0,5.19,5.17,3.14,1893.7820042399708
1.0,Good,H,SI1,62.7,60.0,6.24,6.3,3.93,5409.622152082658
0.56,Very Good,E,SI1,60.2,57.0,5.36,5.4,3.24,2246.6076671595465
0.32,Premium,G,SI1,61.0,61.0,4.41,4.38,2.68,296.1621666721744
0.37,Ideal,D,VVS2,61.6,54.0,4.61,4.64,2.85,622.7196673634635
0.9,Good,G,SI1,63.2,59.0,6.05,6.1,3.84,4579.591893855621
1.01,Ideal,G,SI1,61.1,58.0,6.43,6.49,3.95,5653.930265028251
1.03,Ideal,J,SI1,62.3,57.0,6.48,6.43,4.02,5684.64817908672
0.78,Premium,G,SI2,60.6,58.0,6.02,5.99,3.64,3916.5725380433314
0.33,Ideal,G,VS1,61.6,57.0,4.46,4.49,2.75,311.5211237014082
0.33,Ideal,H,VVS2,61.3,56.0,4.43,4.47,2.73,342.741463144549
1.09,Ideal,H,SI1,61.9,57.0,6.63,6.58,4.09,6193.073113837322
0.5,Good,J,SI1,63.3,60.0,4.97,4.99,3.15,1457.1996774206868
1.01,Ideal,J,VS2,61.3,56.0,6.46,6.5,3.97,5633.116705399491
1.0,Very Good,E,VVS2,63.5,55.0,6.36,6.31,4.02,5326.367913567619
0.59,Premium,E,SI2,60.8,56.0,5.43,5.4,3.29,2417.565896019808
0.7,Very Good,H,SI2,59.9,57.0,5.74,5.77,3.45,3367.0229094198794
0.31,Premium,I,SI1,61.3,58.0,4.34,4.37,2.67,187.14219131352138
0.39,Premium,E,VS2,62.5,60.0,4.64,4.67,2.91,684.6579208650737
0.85,Ideal,E,SI1,61.8,54.0,6.1,6.14,3.78,4336.28863167937
0.73,Ideal,I,VVS2,62.3,55.0,5.76,5.77,3.59,3350.659101621304
1.09,Ideal,J,SI1,60.7,58.0,6.64,6.68,4.04,6317.95447160988
0.4,Ideal,D,SI2,61.3,56.0,4.72,4.77,2.91,887.3389145531464
0.4,Very Good,E,SI1,61.7,60.0,4.68,4.72,2.9,845.711795295626
0.22,Fair,E,VS2,65.1,61.0,3.87,3.78,2.49,-908.512164872538
0.31,Premium,E,VS2,60.3,58.0,4.42,4.37,2.65,291.2099894573198
1.19,Ideal,J,SI2,61.7,56.0,6.8,6.85,4.21,6991.88303262122
1.06,Fair,I,I1,64.5,57.0,6.47,6.33,4.13,5689.097930916904
0.61,Very Good,E,VS1,59.6,63.0,5.44,5.57,3.28,2698.046525623394
0.82,Ideal,H,VVS2,61.4,56.0,6.01,6.05,3.71,4144.516843190347
1.01,Fair,G,I1,64.5,56.0,6.32,6.26,4.06,5300.099751339335
0.32,Ideal,E,VS2,61.4,56.0,4.4,4.43,2.71,254.53504741465485
0.5,Premium,D,SI2,62.2,58.0,5.08,5.14,3.18,1571.674255378865
1.01,Premium,F,SI1,59.1,56.0,6.65,6.52,3.89,5862.0658613158475
1.0,Very Good,F,SI2,62.7,58.0,6.3,6.36,3.97,5409.622152082658
0.31,Ideal,D,SI1,62.9,56.0,4.34,4.31,2.72,20.633714283443624
0.35,Ideal,E,VS2,62.4,57.0,4.52,4.55,2.83,383.86615701739765
0.7,Ideal,H,VS2,61.2,57.0,5.73,5.77,3.52,3231.73477183294
1.08,Ideal,G,SI2,62.2,56.0,6.56,6.59,4.09,6084.053138478669
1.21,Premium,D,VVS1,60.1,59.0,6.96,6.88,4.16,7313.990781482326
1.06,Premium,H,SI1,62.8,58.0,6.49,6.47,4.07,5866.013187761362
0.28,Ideal,I,VS2,62.4,56.0,4.19,4.22,2.62,-160.7312943911984
0.5,Good,F,VS2,63.3,57.0,5.02,5.06,3.19,1457.1996774206868
1.01,Premium,D,SI1,61.6,58.0,6.47,6.42,3.97,5601.896365956351
0.42,Fair,D,SI1,64.7,61.0,4.7,4.73,3.05,689.107672695257
1.53,Ideal,F,SI1,61.6,56.0,7.34,7.39,4.54,9647.477433563072
0.57,Premium,E,VS2,63.0,59.0,5.29,5.25,3.32,2033.0174682724228
0.41,Premium,D,VVS2,61.9,59.0,4.78,4.75,2.95,902.6978715823798
2.24,Ideal,F,SI2,60.3,59.0,8.47,8.5,5.12,15306.539721151496
0.41,Good,E,SI2,63.8,57.0,4.75,4.68,3.01,704.9690551091626
0.5,Very Good,G,SI1,62.4,52.0,5.1,5.15,3.2,1550.8606957501056
0.23,Very Good,F,VS2,59.1,59.0,4.02,4.07,2.39,-206.30574009423344
1.11,Very Good,F,SI1,60.1,61.0,6.64,6.74,4.06,6535.994422327188
1.2,Ideal,E,SI2,61.3,56.0,6.85,6.88,4.21,7111.309787794254
1.14,Premium,F,VVS1,59.4,59.0,6.87,6.8,4.06,6842.240788774388
0.9,Ideal,G,SI2,62.5,56.0,6.15,6.2,3.86,4652.43935255628
1.22,Premium,G,VS1,62.2,59.0,6.82,6.87,4.26,7173.248041295862
0.7,Premium,F,VS1,61.7,60.0,5.67,5.64,3.49,3179.700872761041
1.07,Premium,I,SI1,58.4,60.0,6.78,6.68,3.93,6401.711135509591
0.51,Very Good,E,SI2,63.3,56.0,5.12,5.08,3.23,1534.9993133362009
0.3,Premium,E,SI1,62.5,60.0,4.24,4.27,2.66,-15.538802374550869
1.12,Premium,G,SI2,61.2,58.0,6.69,6.67,4.09,6499.319480284524
0.3,Premium,F,VS2,61.5,60.0,4.26,4.29,2.63,88.5289957692471
0.4,Premium,D,SI1,61.6,58.0,4.73,4.69,2.9,856.1185751100056
0.9,Premium,I,SI1,63.0,58.0,6.09,6.01,3.81,4600.40545348438
0.3,Ideal,H,VS1,61.6,57.0,4.3,4.33,2.66,78.12221595486653
0.74,Premium,F,SI2,61.4,57.0,5.82,5.8,3.57,3522.119755866236
0.41,Very Good,J,VS2,63.4,56.0,4.73,4.7,2.99,746.5961743666821
0.52,Premium,E,SI1,61.6,58.0,5.17,5.12,3.17,1789.7142060961714
0.54,Ideal,D,VVS2,61.4,52.0,5.3,5.34,3.26,1966.1270375559598
0.9,Very Good,H,SI2,61.2,57.0,6.21,6.27,3.82,4787.727490143217
0.7,Good,I,VS1,61.1,61.0,5.65,5.7,3.47,3242.1415516473207
0.34,Very Good,H,VS2,62.4,60.0,4.41,4.44,2.76,306.06652110188406
0.7,Ideal,F,VS2,61.9,55.0,5.7,5.74,3.54,3158.8873131322816
1.02,Very Good,G,VS2,63.0,57.0,6.37,6.39,4.02,5534.001084470547
1.0,Good,F,SI2,63.8,58.0,6.28,6.33,4.02,5295.14757412448
0.31,Ideal,I,SI2,61.0,56.0,4.39,4.43,2.69,218.36253075666036
1.23,Premium,G,VS1,62.2,58.0,6.78,6.74,4.27,7251.047677211377
0.7,Very Good,E,SI1,59.4,63.0,5.79,5.73,3.42,3419.0568084917786
0.54,Ideal,D,VS2,61.1,57.0,5.25,5.22,3.2,1997.3473769990997
0.38,Ideal,H,SI1,61.5,56.0,4.67,4.69,2.88,710.9260830933581
0.9,Fair,E,SI2,65.0,58.0,6.08,6.04,3.94,4392.269857196783
1.0,Ideal,D,SI2,61.5,56.0,6.45,6.41,3.95,5534.503509855217
0.29,Very Good,G,VS2,61.9,55.0,4.25,4.28,2.64,-30.89775940378604
2.01,Premium,E,SI1,60.4,61.0,8.05,7.98,4.84,13506.741315280293
1.32,Premium,F,SI2,60.6,60.0,7.1,7.05,4.29,8117.752877481079
0.72,Premium,F,VS2,61.5,58.0,5.73,5.69,3.51,3356.1137042208293
0.31,Premium,H,VS2,62.4,59.0,4.34,4.31,2.7,72.66761335534238
1.51,Fair,J,SI2,65.1,59.0,7.13,7.09,4.63,9127.64086822875
0.24,Ideal,H,IF,62.1,57.0,4.0,4.04,2.5,-440.7094986101156
0.79,Ideal,E,VS2,59.3,57.0,6.02,6.06,3.58,4129.660311545784
0.73,Premium,F,VS2,62.7,58.0,5.76,5.7,3.59,3309.0319823637847
0.9,Very Good,D,VS1,58.9,59.0,6.22,6.31,3.69,5027.083425873955
0.51,Premium,F,VVS2,61.9,56.0,5.17,5.13,3.19,1680.6942307375189
0.29,Ideal,G,VVS2,60.7,54.0,4.33,4.37,2.64,93.98359836877125
0.68,Good,F,SI1,58.1,60.0,5.8,5.91,3.4,3398.7456742476897
0.51,Ideal,D,VS2,61.1,56.0,5.16,5.2,3.17,1763.948469252558
1.55,Ideal,I,VS2,61.8,55.0,7.4,7.44,4.58,9782.26314576534
1.51,Very Good,H,SI2,60.8,58.0,7.4,7.51,4.53,9575.132400247083
2.01,Ideal,I,SI1,62.9,57.0,8.05,7.98,5.04,13246.571819920797
1.04,Very Good,G,VVS1,58.2,60.0,6.66,6.71,3.89,6189.1257873918075
0.98,Fair,G,SI1,64.4,56.0,6.33,6.24,4.03,5077.107623407172
0.25,Very Good,E,VVS1,62.9,58.0,4.01,4.03,2.53,-446.16410120963974
0.42,Ideal,H,VS1,61.2,57.0,4.87,4.8,2.96,1053.3449661985524
1.1,Very Good,G,VVS1,60.4,57.0,6.7,6.77,4.07,6426.974446968536
0.41,Very Good,D,VS1,62.8,57.0,4.73,4.76,2.98,809.036853252961
1.02,Premium,F,VS2,62.7,59.0,6.41,6.44,4.03,5565.2214239136865
0.61,Very Good,H,VVS2,60.5,57.0,5.52,5.54,3.35,2604.385507293975
0.4,Ideal,J,VS1,61.3,56.0,4.77,4.79,2.93,887.3389145531464
0.34,Ideal,D,VS1,60.9,56.0,4.56,4.51,2.76,462.1682183175817
0.4,Ideal,E,SI2,61.0,58.0,4.76,4.78,2.91,918.5592539962854
0.41,Ideal,G,VVS2,61.7,55.0,4.81,4.85,2.98,923.5114312111391
0.3,Ideal,H,SI1,62.4,55.0,4.3,4.32,2.69,-5.132022560172118
0.31,Ideal,E,VS1,62.0,55.0,4.35,4.38,2.7,114.29473261286194
0.46,Very Good,E,VS2,62.2,58.0,4.95,4.99,3.09,1260.4757117168097
0.4,Ideal,G,IF,62.2,55.0,4.73,4.76,2.95,793.6778962237267
0.3,Ideal,E,VS2,61.5,55.0,4.3,4.34,2.66,88.5289957692471
1.09,Ideal,F,SI2,61.2,57.0,6.6,6.64,4.05,6265.920572537981
0.71,Very Good,E,SI1,63.1,58.0,5.65,5.69,3.58,3111.805591275237
0.97,Ideal,G,SI2,61.6,56.0,6.31,6.39,3.91,5290.697822294294
1.02,Very Good,E,IF,61.7,60.0,6.38,6.52,3.98,5669.289222057485
0.42,Premium,D,SI2,60.0,61.0,4.89,4.85,2.92,1178.226323971111
0.33,Ideal,I,IF,61.8,55.0,4.46,4.47,2.76,290.7075640726498
0.36,Ideal,E,VS1,61.7,56.0,4.58,4.56,2.82,534.5132516335702
1.72,Ideal,H,SI1,62.2,57.0,7.65,7.55,4.72,11063.229837071554
0.37,Ideal,H,VVS1,62.0,53.0,4.63,4.66,2.88,581.0925481059448
0.71,Ideal,D,VS2,61.2,55.0,5.74,5.78,3.53,3309.534407748454
0.51,Very Good,I,SI1,63.5,60.0,5.03,5.05,3.2,1514.1857537074407
0.3,Ideal,E,VS2,62.1,55.0,4.28,4.32,2.67,26.088316882967774
0.71,Very Good,E,VS2,63.7,58.0,5.6,5.64,3.58,3049.3649123889572
0.3,Ideal,E,VS1,61.6,55.0,4.34,4.36,2.68,78.12221595486653
0.97,Good,F,SI1,60.1,65.0,6.46,6.36,3.85,5446.799519509993
1.27,Ideal,I,SI2,62.1,56.0,6.92,6.96,4.31,7572.653000687811
1.57,Ideal,I,VS2,61.5,56.0,7.56,7.49,4.63,9969.082757039507
1.0,Premium,G,VS1,62.4,59.0,6.35,6.4,3.98,5440.842491525798
0.42,Ideal,D,VVS2,62.5,57.0,4.8,4.77,2.99,918.056828611615
0.7,Fair,G,SI1,61.7,66.0,5.7,5.58,3.48,3179.700872761041
0.56,Ideal,D,VS1,61.6,57.0,5.33,5.29,3.27,2100.9127497582276
0.51,Good,E,SI1,57.4,62.0,5.24,5.29,3.02,2148.9993223846136
0.52,Very Good,I,SI1,63.3,55.0,5.13,5.1,3.24,1612.7989492517145
0.39,Premium,G,VVS1,59.9,59.0,4.73,4.75,2.84,955.2341960389504
1.7,Very Good,H,VS2,63.3,57.0,7.59,7.54,4.79,10793.155987282349
0.3,Very Good,E,VVS2,59.7,57.0,4.37,4.43,2.62,275.85103242808464
1.08,Ideal,H,SI1,62.7,57.0,6.48,6.51,4.07,6032.01923940677
2.01,Ideal,F,SI2,61.9,55.0,8.1,8.05,5.0,13350.639618064595
0.55,Ideal,J,VS2,62.6,57.0,5.21,5.17,3.25,1919.0453156989151
0.9,Fair,F,SI2,62.6,58.0,6.01,6.06,3.78,4642.0325727418995
0.9,Ideal,I,VS1,62.4,57.0,6.17,6.21,3.86,4662.84613237066
1.01,Premium,F,VVS2,61.8,59.0,6.46,6.42,3.98,5581.082806327592
0.51,Very Good,H,VS2,60.1,59.8,5.14,5.19,3.1,1868.0162673963564
0.7,Premium,E,VS1,59.4,61.0,5.78,5.74,3.42,3419.0568084917786
0.7,Fair,H,SI1,66.0,56.0,5.5,5.53,3.64,2732.2093407427064
0.34,Ideal,I,SI1,60.2,57.0,4.54,4.5,2.72,535.0156770182411
0.32,Ideal,G,IF,61.2,55.0,4.41,4.44,2.71,275.3486070434142
0.31,Ideal,D,VS2,59.4,56.0,4.45,4.4,2.63,384.8710077867386
0.41,Premium,E,SI1,61.4,56.0,4.81,4.77,2.94,954.731770654279
1.84,Ideal,J,VS1,62.4,56.0,7.84,7.8,4.89,11976.011908428962
0.9,Very Good,I,VS2,63.2,56.0,6.15,6.09,3.87,4579.591893855621
1.0,Ideal,E,VS2,61.6,57.0,6.44,6.38,3.95,5524.0967300408365
0.37,Premium,E,SI1,61.8,58.0,4.59,4.64,2.85,601.9061077347051
1.53,Ideal,F,VS1,61.5,59.0,7.38,7.46,4.56,9657.884213377452
1.09,Ideal,G,VS2,62.8,57.0,6.54,6.58,4.12,6099.412095507903
1.04,Premium,F,SI2,62.8,55.0,6.48,6.41,4.05,5710.413915930334
0.8,Very Good,E,SI2,62.6,59.0,5.84,5.91,3.68,3864.0362135867617
0.29,Good,F,VS1,62.1,56.0,4.24,4.26,2.64,-51.71131903254718
1.21,Ideal,F,I1,62.0,56.0,6.84,6.8,4.23,7116.261965009109
2.01,Very Good,J,VS2,61.1,59.0,8.04,8.07,4.92,13433.893856579632
0.3,Premium,G,VVS2,62.6,58.0,4.27,4.29,2.68,-25.94558218893144
1.01,Fair,H,VS2,64.5,60.0,6.3,6.25,4.05,5300.099751339335
1.61,Ideal,I,VS2,62.5,57.0,7.49,7.43,4.66,10176.213502557765
1.19,Very Good,D,SI2,61.1,58.0,6.84,6.88,4.19,7054.3237115075
1.12,Premium,H,VS1,61.6,58.0,6.64,4.11,3.7,6457.692361027004
1.7,Good,H,SI1,63.9,56.0,7.61,7.53,4.84,10730.71530839607
0.3,Premium,G,VS1,61.4,60.0,4.33,4.3,2.65,98.93577558362676
1.51,Good,J,SI2,58.1,64.0,7.53,7.57,4.39,9856.11545523534
1.01,Ideal,F,SI1,62.0,56.0,6.41,6.46,3.99,5560.269246698832
0.31,Premium,G,VS1,61.2,60.0,4.39,4.37,2.68,197.54897112790013
0.7,Good,F,SI1,58.7,64.0,5.77,5.78,3.39,3491.904267192437
0.9,Very Good,H,VS1,63.0,62.0,6.09,6.0,3.81,4600.40545348438
0.71,Ideal,G,VVS2,61.7,57.0,5.72,5.74,3.53,3257.500508676555
0.34,Good,E,SI2,63.1,56.0,4.46,4.51,2.83,233.21906240122462
0.4,Good,E,SI1,64.2,57.0,4.68,4.66,3.0,585.542299936129
0.34,Ideal,E,VVS2,62.4,55.0,4.47,4.51,2.79,306.06652110188406
0.31,Very Good,H,SI1,62.3,55.0,4.34,4.36,2.71,83.07439316972204
0.5,Ideal,F,SI1,60.2,63.0,5.12,5.15,3.09,1779.8098516664627
0.3,Ideal,G,IF,62.1,55.0,4.32,4.35,2.69,26.088316882967774
1.33,Ideal,H,SI1,60.1,57.0,7.14,7.2,4.31,8247.586412468492
1.0,Good,F,IF,63.2,63.0,6.24,6.26,3.95,5357.588253010759
2.07,Premium,E,SI2,58.9,61.0,8.45,8.35,4.95,14129.640827989075
0.36,Ideal,D,VS2,61.1,57.0,4.62,4.58,2.81,596.95393051985
1.25,Premium,I,VS2,62.2,57.0,6.92,6.84,4.28,7406.646949042403
1.01,Very Good,G,SI1,60.0,58.0,6.51,6.55,3.92,5768.404842986429
1.54,Very Good,G,IF,59.4,60.0,7.55,7.61,4.5,9954.226225394943
0.54,Ideal,H,SI1,61.1,56.0,5.25,5.27,3.21,1997.3473769990997
1.07,Ideal,H,VS2,61.8,56.0,6.52,6.55,4.04,6047.880621820676
0.25,Ideal,E,VVS2,61.6,57.0,4.08,4.1,2.52,-310.87596362270233
0.32,Ideal,D,SI1,59.6,57.0,4.47,4.42,2.65,441.8570840734924
0.35,Very Good,E,VS2,60.2,60.0,4.54,4.57,2.74,612.8153129337547
0.42,Ideal,E,SI1,62.6,57.0,4.81,4.84,3.02,907.6500487972344
1.11,Very Good,H,SI2,59.0,59.0,6.79,6.82,4.02,6650.469000285367
1.51,Premium,H,SI2,62.3,62.0,7.32,7.21,4.51,9419.030703031385
1.01,Good,F,VS2,65.2,57.0,6.19,6.23,4.05,5227.2522926386755
0.32,Ideal,H,VVS1,62.0,55.0,4.42,4.45,2.75,192.09436852837598
0.33,Ideal,I,VVS1,62.2,54.0,4.43,4.45,2.76,249.08044481512934
0.28,Ideal,G,IF,61.3,57.0,4.25,4.27,2.6,-46.25671643301939
0.32,Very Good,I,SI2,63.4,56.0,4.37,4.34,2.76,46.399451127057546
0.73,Ideal,E,VS1,61.4,55.0,5.8,5.82,3.57,3444.320119950723
1.02,Premium,F,SI2,63.0,58.0,6.44,6.38,4.04,5534.001084470547
1.51,Ideal,E,SI2,62.9,57.0,7.29,7.23,4.57,9356.590024145105
0.26,Very Good,E,VVS1,61.5,56.0,4.1,4.15,2.53,-222.66954789280862
0.55,Ideal,I,VVS1,61.7,56.0,5.24,5.29,3.25,2012.706334028334
0.32,Ideal,G,SI1,61.4,57.0,4.41,4.38,2.7,254.53504741465485
1.51,Very Good,F,SI1,62.6,57.0,7.25,7.31,4.56,9387.810363588245
1.73,Premium,F,SI2,63.0,60.0,7.63,7.52,4.77,11057.775234472028
