carat,cut,color,clarity,depth,table,x,y,z,price_predicted
0.4,Very Good,D,SI1,63.1,57.0,4.73,4.69,2.97,847.6094175023304
0.61,Premium,D,VS1,62.4,57.0,5.46,5.44,3.4,2477.073500554829
1.5,Good,J,VS1,64.1,55.0,7.23,7.13,4.6,9382.897471586846
1.25,Ideal,G,SI1,62.5,54.0,6.88,6.85,4.29,7443.059277476728
1.01,Fair,E,SI2,60.0,60.0,6.48,6.38,3.86,5580.814611131016
0.83,Premium,G,SI2,61.6,57.0,6.06,6.02,3.72,4184.131111371731
1.53,Ideal,H,SI1,62.3,57.0,7.41,7.36,4.6,9615.67805488006
0.71,Ideal,E,VS1,62.4,56.0,5.75,5.7,3.57,3253.0087781988755
0.38,Good,H,SI1,63.3,57.0,4.58,4.62,2.91,692.4223619735212
0.74,Ideal,F,SI1,61.2,56.0,5.83,5.87,3.58,3485.78936149209
0.84,Good,G,VS2,63.6,59.0,5.89,5.94,3.76,4261.724639136137
0.75,Ideal,E,SI1,61.4,57.0,5.82,5.87,3.59,3563.3828892564948
0.42,Premium,H,VS1,61.7,59.0,4.76,4.83,2.96,1002.7964730311396
0.94,Premium,E,SI2,62.4,58.0,6.26,6.33,3.93,5037.659916780183
0.72,Very Good,F,VVS2,59.2,63.0,5.77,5.86,3.44,3330.6023059632803
0.3,Premium,E,VS2,62.4,59.0,4.3,4.26,2.67,71.67413985828352
0.41,Very Good,E,SI2,63.3,56.0,4.73,4.69,2.98,925.2029452667348
0.43,Ideal,D,VS2,61.3,55.0,4.84,4.88,2.98,1080.3900007955444
2.24,Premium,I,SI2,61.9,58.0,8.29,8.36,5.15,15124.818526152794
0.84,Very Good,G,VS2,61.8,57.0,6.04,6.07,3.74,4261.724639136137
1.12,Very Good,E,SI2,60.9,63.0,6.59,6.65,4.03,6434.343416539468
0.34,Premium,I,VS1,61.0,60.0,4.51,4.48,2.74,382.0482509159024
0.3,Premium,G,VS1,62.5,55.0,4.32,4.25,2.68,71.67413985828352
0.7,Ideal,G,VS1,61.4,57.0,5.7,5.73,3.51,3175.4152504344706
1.0,Premium,F,SI1,59.7,60.0,6.48,6.51,3.88,5503.221083366612
0.43,Ideal,D,VS2,61.8,56.0,4.81,4.83,2.98,1080.3900007955444
1.01,Ideal,H,SI1,62.4,53.0,6.42,6.47,4.02,5580.814611131016
0.71,Good,D,SI2,56.6,63.0,5.9,5.76,3.3,3253.0087781988755
1.12,Ideal,E,SI2,62.0,57.0,6.61,6.63,4.11,6434.343416539468
0.72,Ideal,H,VS2,62.8,57.0,5.74,5.7,3.59,3330.6023059632803
0.71,Premium,E,SI1,61.8,59.0,5.75,5.7,3.54,3253.0087781988755
0.52,Ideal,D,VS2,61.9,55.0,5.19,5.21,3.22,1778.731750675187
0.3,Premium,D,VS1,60.2,59.0,4.39,4.42,2.65,71.67413985828352
0.35,Premium,E,VS2,61.6,58.0,4.57,4.52,2.8,459.64177868030674
0.32,Ideal,I,VS2,61.5,56.0,4.4,4.41,2.71,226.86119538709318
1.01,Very Good,I,SI1,64.2,55.0,6.28,6.34,4.05,5580.814611131016
0.58,Ideal,E,VS2,61.9,57.0,5.37,5.33,3.31,2244.2929172616145
0.9,Good,J,SI1,64.3,63.0,6.05,6.01,3.88,4727.285805722566
0.27,Very Good,F,VVS1,62.0,58.0,4.18,4.21,2.6,-161.1064434349305
0.41,Ideal,D,VS1,61.8,57.0,4.8,4.75,2.95,925.2029452667348
1.01,Very Good,H,VS2,63.5,61.0,6.32,6.24,3.99,5580.814611131016
1.01,Fair,G,SI2,68.5,63.0,6.08,6.0,4.14,5580.814611131016
0.38,Ideal,I,SI1,61.5,56.0,4.67,4.7,2.88,692.4223619735212
1.09,Premium,G,VS2,59.9,56.0,6.73,6.59,3.99,6201.562833246255
1.01,Ideal,F,SI2,62.9,57.0,6.35,6.41,4.01,5580.814611131016
0.41,Premium,G,VS1,60.7,58.0,4.83,4.79,2.92,925.2029452667348
1.5,Very Good,I,SI1,60.2,63.0,7.38,7.33,4.43,9382.897471586846
1.23,Ideal,G,VS2,61.5,54.0,6.92,6.89,4.25,7287.872221947919
0.51,Very Good,F,VS2,62.0,58.0,5.08,5.11,3.16,1701.1382229107821
0.73,Ideal,I,VS1,62.1,54.0,5.77,5.8,3.59,3408.195833727685
0.43,Very Good,E,SI1,63.1,56.0,4.83,4.8,3.04,1080.3900007955444
1.58,Ideal,G,VS1,61.3,57.0,7.48,7.54,4.6,10003.645693702083
0.53,Ideal,E,VS2,62.7,54.0,5.18,5.15,3.24,1856.3252784395913
0.65,Very Good,F,VS2,64.0,55.3,5.5,5.57,3.54,2787.4476116124474
0.35,Premium,H,VS1,62.6,59.0,4.5,4.45,2.8,459.64177868030674
2.1,Premium,J,VS2,61.3,59.0,8.27,8.21,5.05,14038.509137451128
1.04,Ideal,H,VS1,62.7,55.0,6.43,6.49,4.05,5813.5951944242315
1.35,Premium,J,SI1,61.1,61.0,7.13,7.1,4.35,8218.994555120777
1.06,Ideal,H,SI2,62.5,57.1,6.46,6.5,4.05,5968.782249953039
1.0,Very Good,F,VS2,61.6,56.0,6.42,6.47,3.97,5503.221083366612
0.7,Very Good,F,VVS1,63.0,60.0,5.59,5.62,3.53,3175.4152504344706
0.38,Premium,F,VS1,60.9,58.0,4.71,4.68,2.86,692.4223619735212
0.39,Good,G,VS2,63.7,53.0,4.62,4.67,2.96,770.015889737926
0.83,Good,H,SI2,63.9,56.0,5.99,5.93,3.81,4184.131111371731
0.9,Very Good,F,VVS2,61.0,63.0,6.13,6.09,3.73,4727.285805722566
0.7,Fair,H,SI1,65.5,57.0,5.59,5.55,3.65,3175.4152504344706
0.42,Premium,F,VVS2,61.7,59.0,4.78,4.82,2.96,1002.7964730311396
1.23,Premium,F,VS2,60.8,59.0,6.9,6.94,4.21,7287.872221947919
0.32,Ideal,F,VS2,61.2,56.0,4.41,4.44,2.71,226.86119538709318
1.08,Premium,G,VS1,61.5,61.0,6.62,6.55,4.05,6123.969305481849
0.43,Premium,G,SI1,62.6,59.0,4.8,4.82,3.01,1080.3900007955444
1.5,Very Good,G,VVS2,60.9,56.0,7.34,7.37,4.48,9382.897471586846
0.38,Good,D,VVS1,61.3,61.0,4.68,4.72,2.88,692.4223619735212
0.73,Good,E,SI1,63.2,58.0,5.7,5.76,3.62,3408.195833727685
1.01,Very Good,H,SI1,61.9,57.0,6.36,6.41,3.95,5580.814611131016
0.4,Premium,F,VS1,62.5,59.0,4.69,4.66,2.92,847.6094175023304
1.57,Ideal,J,VVS2,61.4,57.0,7.45,7.5,4.59,9926.05216593768
1.29,Ideal,J,VS2,60.9,58.0,7.05,7.0,4.28,7753.433388534348
0.25,Very Good,F,VVS2,62.4,55.0,4.03,4.06,2.52,-316.2934989637399
0.34,Ideal,E,VS2,62.5,55.0,4.45,4.48,2.79,382.0482509159024
0.39,Premium,F,SI1,60.1,59.0,4.77,4.74,2.86,770.015889737926
0.41,Ideal,F,VVS1,61.9,56.0,4.79,4.77,2.96,925.2029452667348
0.53,Ideal,E,VS2,62.8,55.0,5.21,5.17,3.26,1856.3252784395913
1.25,Premium,G,VS1,61.8,58.0,6.94,6.91,4.28,7443.059277476728
0.71,Premium,F,VS1,61.1,58.0,5.76,5.72,3.51,3253.0087781988755
0.36,Ideal,E,VS2,62.6,56.0,4.56,4.52,2.84,537.2353064447116
0.51,Very Good,E,VVS2,61.3,55.0,5.14,5.16,3.16,1701.1382229107821
0.5,Ideal,D,VVS2,60.4,54.0,5.23,5.17,3.14,1623.5446951463773
0.91,Premium,D,SI1,63.0,59.0,6.15,6.11,3.86,4804.87933348697
0.32,Premium,G,VS1,61.4,58.0,4.4,4.36,2.69,226.86119538709318
1.11,Ideal,J,SI2,62.6,54.0,6.61,6.64,4.15,6356.749888775064
2.16,Premium,J,SI1,60.5,59.0,8.41,8.35,5.07,14504.070304037556
1.19,Premium,E,VS1,59.8,58.0,7.01,6.94,4.17,6977.498110890299
0.35,Ideal,E,VS1,61.9,56.0,4.53,4.55,2.81,459.64177868030674
0.54,Very Good,F,VS1,61.6,59.0,5.26,5.2,3.22,1933.9188062039962
0.34,Ideal,F,VS2,60.7,56.0,4.56,4.53,2.76,382.0482509159024
1.27,Premium,J,SI2,60.4,58.0,7.04,7.0,4.24,7598.246333005538
0.47,Ideal,H,IF,62.4,57.0,4.97,5.0,3.11,1390.7641118531628
1.22,Premium,H,VS1,58.9,59.0,7.02,6.96,4.12,7210.278694183515
1.76,Ideal,I,SI2,61.2,55.0,7.79,7.76,4.76,11400.329193461368
0.53,Very Good,G,SI1,63.4,54.0,5.09,5.13,3.24,1856.3252784395913
0.35,Premium,D,VS2,59.7,58.0,4.61,4.57,2.74,459.64177868030674
1.5,Good,H,SI2,63.6,60.0,7.3,7.23,4.63,9382.897471586846
2.04,Premium,G,SI2,60.3,59.0,8.23,8.3,4.98,13572.9479708647
0.31,Ideal,H,VVS1,62.3,53.0,4.35,4.38,2.72,149.26766762268835
0.55,Premium,D,VVS1,60.3,59.0,5.34,5.3,3.21,2011.512333968401
0.7,Ideal,G,SI1,61.9,58.0,5.66,5.69,3.51,3175.4152504344706
0.52,Premium,F,SI1,59.5,59.0,5.24,5.31,3.14,1778.731750675187
0.32,Ideal,G,VS2,60.3,57.0,4.46,4.43,2.68,226.86119538709318
0.29,Very Good,G,VVS1,62.0,58.0,4.19,4.23,2.61,-5.919387906121301
1.21,Ideal,I,VVS1,61.6,55.0,6.88,6.8,4.21,7132.685166419109
1.27,Ideal,F,VS2,62.8,56.0,6.9,6.86,4.32,7598.246333005538
0.37,Very Good,D,SI1,61.0,62.0,4.61,4.64,2.82,614.8288342091164
1.01,Premium,F,SI1,60.6,58.0,6.54,6.49,3.95,5580.814611131016
0.76,Ideal,F,VS2,61.0,55.0,5.89,5.92,3.6,3640.9764170208996
0.59,Ideal,E,SI1,62.9,57.0,5.36,5.33,3.36,2321.8864450260194
1.8,Good,I,SI2,63.2,58.0,7.66,7.75,4.87,11710.703304518987
0.75,Ideal,F,SI2,62.1,55.0,5.83,5.87,3.63,3563.3828892564948
1.07,Ideal,D,IF,60.9,54.0,6.66,6.73,4.08,6046.375777717445
0.4,Premium,D,VS2,59.1,57.0,4.87,4.81,2.86,847.6094175023304
0.28,Good,J,VVS2,58.4,60.0,4.27,4.33,2.51,-83.51291567052567
0.71,Very Good,E,VS2,62.9,57.0,5.68,5.7,3.58,3253.0087781988755
0.6,Ideal,I,SI2,62.2,54.0,5.4,5.44,3.37,2399.479972790424
1.05,Ideal,F,VVS2,62.1,54.0,6.55,6.52,4.06,5891.188722188635
0.33,Ideal,E,VVS1,61.5,56.0,4.49,4.46,2.75,304.45472315149755
0.71,Ideal,E,VS2,62.0,57.0,5.71,5.74,3.55,3253.0087781988755
1.01,Premium,F,SI1,62.8,59.0,6.4,6.36,4.01,5580.814611131016
0.33,Premium,I,VS1,61.6,60.0,4.42,4.45,2.73,304.45472315149755
0.9,Very Good,F,VS2,64.2,59.0,6.07,6.11,3.91,4727.285805722566
0.74,Ideal,F,VS1,62.3,57.0,5.79,5.77,3.6,3485.78936149209
1.04,Premium,G,I1,62.2,58.0,6.46,6.41,4.0,5813.5951944242315
0.51,Ideal,D,VS2,62.4,55.0,5.12,5.14,3.2,1701.1382229107821
0.58,Very Good,H,SI1,63.3,56.0,5.34,5.31,3.37,2244.2929172616145
1.02,Very Good,D,SI2,63.4,59.0,6.41,6.37,4.05,5658.408138895422
0.41,Ideal,I,VS2,62.0,57.0,4.74,4.77,2.95,925.2029452667348
0.43,Ideal,I,VVS2,62.6,57.0,4.79,4.82,3.01,1080.3900007955444
1.13,Ideal,E,VS2,61.4,58.0,6.71,6.74,4.13,6511.936944303872
0.39,Fair,E,SI1,65.6,60.0,4.5,4.56,2.97,770.015889737926
1.0,Premium,J,SI2,62.7,58.0,6.32,6.28,3.95,5503.221083366612
0.56,Good,E,VS2,62.3,63.0,5.22,5.27,3.27,2089.105861732806
1.15,Premium,G,SI1,63.0,59.0,6.68,6.63,4.19,6667.12399983268
0.81,Ideal,H,IF,61.6,58.0,5.98,6.01,3.69,4028.944055842923
1.27,Premium,J,VVS1,60.1,58.0,7.06,6.99,4.22,7598.246333005538
0.73,Ideal,G,VS2,61.6,56.0,5.8,5.83,3.58,3408.195833727685
0.31,Ideal,G,VVS1,60.8,56.0,4.36,4.39,2.66,149.26766762268835
0.68,Very Good,G,IF,62.7,56.0,5.56,5.6,3.5,3020.228194905662
0.51,Good,D,VS2,60.1,65.0,5.14,5.17,3.1,1701.1382229107821
1.2,Very Good,I,VS1,63.1,58.0,6.7,6.62,4.2,7055.091638654705
0.4,Very Good,H,VS1,63.4,58.0,4.74,4.66,2.98,847.6094175023304
1.54,Fair,I,SI2,64.6,56.0,7.3,7.26,4.7,9693.271582644466
0.77,Very Good,E,SI2,60.4,58.0,5.91,5.95,3.58,3718.5699447853044
0.44,Very Good,E,SI1,62.2,60.0,4.79,4.86,3.0,1157.9835285599493
0.92,Premium,G,SI2,58.4,58.0,6.4,6.34,3.73,4882.472861251375
1.01,Premium,E,SI1,59.5,60.0,6.54,6.46,3.87,5580.814611131016
0.82,Fair,F,SI1,64.9,58.0,5.83,5.79,3.77,4106.537583607327
0.41,Ideal,G,VS1,61.7,57.0,4.81,4.78,2.96,925.2029452667348
0.44,Very Good,F,VVS1,62.1,60.0,4.84,4.92,3.03,1157.9835285599493
0.56,Ideal,D,SI2,62.2,55.0,5.29,5.32,3.3,2089.105861732806
0.26,Very Good,E,VVS2,61.7,61.0,4.08,4.12,2.53,-238.6999711993351
0.39,Ideal,G,IF,61.6,56.0,4.69,4.73,2.9,770.015889737926
0.7,Fair,I,I1,68.6,57.0,5.46,5.34,3.71,3175.4152504344706
1.2,Premium,G,SI2,62.6,61.0,6.73,6.68,4.2,7055.091638654705
2.0,Very Good,H,SI2,61.0,57.0,8.02,8.18,4.94,13262.57385980708
0.54,Very Good,I,VS2,62.3,56.0,5.17,5.22,3.24,1933.9188062039962
0.54,Ideal,D,VS2,61.1,56.0,5.29,5.25,3.22,1933.9188062039962
1.6,Very Good,I,VS1,62.3,59.0,7.46,7.51,4.66,10158.832749230893
0.37,Ideal,E,VS1,61.4,55.0,4.62,4.66,2.85,614.8288342091164
1.09,Ideal,G,VVS2,61.8,56.0,6.58,6.62,4.08,6201.562833246255
0.71,Ideal,G,VS1,61.5,56.0,5.74,5.78,3.54,3253.0087781988755
1.0,Premium,D,SI1,59.2,62.0,6.54,6.49,3.86,5503.221083366612
0.33,Ideal,E,VS2,61.5,57.0,4.41,4.47,2.73,304.45472315149755
1.2,Very Good,I,VS1,62.6,59.0,6.69,6.73,4.2,7055.091638654705
1.21,Premium,G,VS1,62.7,58.0,6.76,6.85,4.27,7132.685166419109
0.42,Ideal,E,VVS2,62.3,55.0,4.81,4.76,2.98,1002.7964730311396
0.31,Good,G,VS1,63.2,56.0,4.28,4.29,2.71,149.26766762268835
1.01,Premium,D,VVS2,62.4,58.0,6.44,6.39,4.0,5580.814611131016
0.99,Fair,J,I1,73.6,60.0,6.01,5.8,4.35,5425.6275556022065
1.07,Premium,H,VS2,60.6,60.0,6.66,6.63,4.03,6046.375777717445
0.92,Premium,F,SI2,61.8,58.0,6.19,6.23,3.84,4882.472861251375
1.04,Very Good,G,VVS2,62.8,54.0,6.39,6.5,4.05,5813.5951944242315
0.3,Premium,G,VVS1,62.6,58.0,4.27,4.29,2.68,71.67413985828352
0.62,Very Good,D,VVS2,58.1,63.0,5.59,5.66,3.27,2554.667028319234
0.7,Ideal,F,SI2,62.1,57.0,5.65,5.69,3.52,3175.4152504344706
1.0,Premium,G,SI2,60.7,59.0,6.45,6.41,3.9,5503.221083366612
1.03,Ideal,G,SI1,60.8,57.0,6.52,6.47,3.95,5736.001666659826
0.71,Ideal,G,VVS1,61.1,57.0,5.76,5.8,3.53,3253.0087781988755
0.3,Ideal,H,VVS1,62.5,53.8,4.31,4.33,2.69,71.67413985828352
0.4,Good,I,VS1,63.8,55.0,4.69,4.65,2.98,847.6094175023304
0.5,Good,E,VS2,64.1,58.0,5.03,5.01,3.22,1623.5446951463773
0.26,Very Good,E,VVS2,62.9,56.0,4.07,4.1,2.57,-238.6999711993351
0.33,Very Good,G,VS2,62.1,56.0,4.41,4.44,2.75,304.45472315149755
0.4,Ideal,D,VVS2,62.2,55.0,4.74,4.72,2.94,847.6094175023304
0.53,Very Good,E,SI1,63.0,55.0,5.14,5.18,3.25,1856.3252784395913
0.7,Very Good,F,SI1,62.3,57.0,5.65,5.69,3.53,3175.4152504344706
0.36,Ideal,E,VS2,61.9,56.0,4.55,4.56,2.82,537.2353064447116
0.48,Premium,E,SI2,62.9,60.0,4.93,4.9,3.09,1468.3576396175677
0.72,Ideal,D,SI1,60.5,56.0,5.79,5.84,3.52,3330.6023059632803
0.51,Very Good,F,VS2,58.6,58.0,5.22,5.29,3.08,1701.1382229107821
0.26,Ideal,G,VS1,62.5,53.0,4.1,4.13,2.57,-238.6999711993351
1.0,Good,F,I1,64.2,59.0,6.26,6.3,4.03,5503.221083366612
0.26,Ideal,F,IF,62.0,56.0,4.07,4.1,2.53,-238.6999711993351
0.32,Ideal,G,VVS1,60.2,56.0,4.45,4.49,2.69,226.86119538709318
0.79,Premium,G,VS1,61.3,59.0,5.97,5.91,3.64,3873.757000314113
1.07,Ideal,H,VS2,62.1,57.0,6.53,6.49,4.04,6046.375777717445
0.9,Premium,D,SI2,58.1,60.0,6.26,6.24,3.63,4727.285805722566
2.35,Premium,J,VS1,60.7,60.0,8.64,8.6,5.23,15978.347331561246
1.11,Ideal,I,VS1,63.0,56.0,6.61,6.57,4.15,6356.749888775064
0.36,Good,E,VVS1,58.2,56.0,4.68,4.74,2.74,537.2353064447116
0.3,Good,F,VVS1,61.1,61.0,4.29,4.32,2.63,71.67413985828352
0.53,Ideal,G,VS1,61.8,55.0,5.17,5.22,3.21,1856.3252784395913
0.79,Premium,J,SI1,58.8,62.0,6.03,6.01,3.54,3873.757000314113
0.33,Premium,D,SI2,61.6,59.0,4.42,4.41,2.72,304.45472315149755
1.36,Premium,I,VS1,62.0,59.0,7.1,7.06,4.39,8296.58808288518
1.03,Very Good,H,SI2,60.9,57.0,6.5,6.58,3.98,5736.001666659826
0.42,Premium,G,VVS1,59.8,58.0,4.88,4.85,2.91,1002.7964730311396
0.32,Ideal,H,VVS1,61.6,54.0,4.42,4.45,2.73,226.86119538709318
0.56,Ideal,E,VS1,61.8,56.0,5.28,5.33,3.28,2089.105861732806
0.34,Premium,G,VVS1,59.0,62.0,4.6,4.56,2.7,382.0482509159024
0.5,Very Good,D,VS1,59.8,58.0,5.12,5.14,3.07,1623.5446951463773
3.11,Fair,J,I1,65.9,57.0,9.15,9.02,5.98,21875.455441656
0.56,Ideal,D,VS2,60.9,56.0,5.35,5.32,3.25,2089.105861732806
0.3,Ideal,E,VVS1,60.6,57.0,4.33,4.35,2.63,71.67413985828352
0.37,Ideal,E,VS1,61.6,54.7,4.61,4.63,2.85,614.8288342091164
0.53,Ideal,G,VS2,61.6,56.0,5.24,5.19,3.21,1856.3252784395913
1.6,Very Good,D,SI2,60.6,58.0,7.55,7.61,4.59,10158.832749230893
0.31,Ideal,D,SI1,62.1,56.0,4.33,4.37,2.7,149.26766762268835
1.54,Very Good,J,VS1,63.5,57.0,7.27,7.37,4.65,9693.271582644466
0.33,Very Good,G,VVS2,62.8,57.0,4.39,4.47,2.78,304.45472315149755
0.31,Good,H,VS2,63.5,57.0,4.32,4.34,2.75,149.26766762268835
0.71,Premium,G,SI1,58.5,58.0,5.87,5.82,3.42,3253.0087781988755
1.01,Premium,F,SI2,61.1,57.0,6.48,6.44,3.95,5580.814611131016
0.3,Ideal,F,VVS1,61.9,58.0,4.26,4.3,2.65,71.67413985828352
1.31,Ideal,H,VS1,62.5,56.0,6.95,7.03,4.37,7908.620444063157
0.71,Ideal,I,VS2,61.6,57.0,5.7,5.62,3.49,3253.0087781988755
0.41,Ideal,D,SI1,61.6,55.0,4.8,4.78,2.95,925.2029452667348
1.0,Premium,F,VS1,62.6,58.0,6.37,6.4,4.0,5503.221083366612
1.07,Ideal,D,VS1,61.8,57.0,6.55,6.58,4.06,6046.375777717445
0.52,Premium,G,VS1,62.6,59.0,5.08,5.11,3.19,1778.731750675187
1.05,Ideal,G,VS2,62.8,57.0,6.49,6.45,4.06,5891.188722188635
0.33,Ideal,D,VVS2,61.7,55.0,4.46,4.49,2.76,304.45472315149755
1.5,Very Good,F,SI2,62.3,60.0,7.29,7.34,4.56,9382.897471586846
0.41,Ideal,H,SI2,61.7,56.0,4.8,4.77,2.95,925.2029452667348
0.71,Very Good,F,VS1,62.9,55.0,5.68,5.71,3.58,3253.0087781988755
0.5,Good,D,SI1,63.8,60.0,5.0,5.03,3.2,1623.5446951463773
1.01,Very Good,D,VS2,63.1,60.0,6.39,6.35,4.02,5580.814611131016
1.71,Good,H,VS2,63.7,58.0,7.57,7.54,4.81,11012.361554639345
0.4,Ideal,F,VVS1,62.2,56.0,4.71,4.74,2.94,847.6094175023304
0.32,Very Good,G,VS1,61.7,55.0,4.37,4.41,2.71,226.86119538709318
0.5,Very Good,E,SI1,60.7,61.0,5.09,5.12,3.1,1623.5446951463773
1.02,Fair,F,SI2,65.5,59.0,6.27,6.24,4.1,5658.408138895422
1.05,Very Good,G,SI2,62.5,60.0,6.45,6.5,4.05,5891.188722188635
1.36,Premium,E,VVS2,59.8,59.0,7.12,7.2,4.38,8296.58808288518
0.51,Ideal,E,SI1,62.3,56.0,5.15,5.12,3.2,1701.1382229107821
1.2,Premium,H,SI2,62.4,57.0,6.83,6.75,4.24,7055.091638654705
0.72,Ideal,F,VS1,62.0,56.0,5.76,5.73,3.56,3330.6023059632803
0.49,Very Good,F,VVS1,62.2,56.0,5.04,5.08,3.14,1545.9511673819725
0.36,Premium,H,SI1,61.3,57.0,4.65,4.61,2.84,537.2353064447116
0.7,Premium,D,SI1,62.1,62.0,5.63,5.58,3.48,3175.4152504344706
0.9,Premium,E,SI2,59.5,61.0,6.3,6.24,3.73,4727.285805722566
0.32,Premium,G,VVS1,58.1,59.0,4.53,4.49,2.62,226.86119538709318
2.0,Very Good,G,SI2,63.5,55.0,8.03,7.93,5.07,13262.57385980708
0.9,Good,F,SI2,63.3,57.0,6.08,6.14,3.87,4727.285805722566
1.18,Ideal,E,SI2,60.9,57.0,6.86,6.89,4.19,6899.904583125895
0.36,Ideal,E,VS1,61.8,56.0,4.55,4.58,2.82,537.2353064447116
0.37,Ideal,F,VVS2,60.0,59.0,4.64,4.66,2.79,614.8288342091164
0.3,Ideal,F,SI1,62.4,56.0,4.27,4.32,2.68,71.67413985828352
0.36,Premium,F,VS2,60.5,60.0,4.55,4.61,2.77,537.2353064447116
0.8,Premium,J,SI2,60.2,59.0,6.07,5.95,3.62,3951.350528078518
1.51,Ideal,H,SI1,61.9,57.0,7.37,7.32,4.55,9460.49099935125
0.62,Very Good,F,VS2,59.8,58.0,5.55,5.59,3.33,2554.667028319234
0.71,Premium,H,SI1,62.4,59.0,5.65,5.6,3.51,3253.0087781988755
0.32,Good,G,VS1,57.0,62.0,4.51,4.54,2.58,226.86119538709318
1.02,Ideal,G,VS2,62.8,57.0,6.36,6.45,4.02,5658.408138895422
0.41,Premium,H,VS1,62.0,56.0,4.78,4.74,2.95,925.2029452667348
1.14,Ideal,G,VS2,62.0,55.0,6.68,6.77,4.17,6589.530472068276
0.52,Premium,G,SI1,60.6,61.0,5.19,5.17,3.14,1778.731750675187
1.0,Good,H,SI1,62.7,60.0,6.24,6.3,3.93,5503.221083366612
0.56,Very Good,E,SI1,60.2,57.0,5.36,5.4,3.24,2089.105861732806
0.32,Premium,G,SI1,61.0,61.0,4.41,4.38,2.68,226.86119538709318
0.37,Ideal,D,VVS2,61.6,54.0,4.61,4.64,2.85,614.8288342091164
0.9,Good,G,SI1,63.2,59.0,6.05,6.1,3.84,4727.285805722566
1.01,Ideal,G,SI1,61.1,58.0,6.43,6.49,3.95,5580.814611131016
1.03,Ideal,J,SI1,62.3,57.0,6.48,6.43,4.02,5736.001666659826
0.78,Premium,G,SI2,60.6,58.0,6.02,5.99,3.64,3796.1634725497092
0.33,Ideal,G,VS1,61.6,57.0,4.46,4.49,2.75,304.45472315149755
0.33,Ideal,H,VVS2,61.3,56.0,4.43,4.47,2.73,304.45472315149755
1.09,Ideal,H,SI1,61.9,57.0,6.63,6.58,4.09,6201.562833246255
0.5,Good,J,SI1,63.3,60.0,4.97,4.99,3.15,1623.5446951463773
1.01,Ideal,J,VS2,61.3,56.0,6.46,6.5,3.97,5580.814611131016
1.0,Very Good,E,VVS2,63.5,55.0,6.36,6.31,4.02,5503.221083366612
0.59,Premium,E,SI2,60.8,56.0,5.43,5.4,3.29,2321.8864450260194
0.7,Very Good,H,SI2,59.9,57.0,5.74,5.77,3.45,3175.4152504344706
0.31,Premium,I,SI1,61.3,58.0,4.34,4.37,2.67,149.26766762268835
0.39,Premium,E,VS2,62.5,60.0,4.64,4.67,2.91,770.015889737926
0.85,Ideal,E,SI1,61.8,54.0,6.1,6.14,3.78,4339.318166900541
0.73,Ideal,I,VVS2,62.3,55.0,5.76,5.77,3.59,3408.195833727685
1.09,Ideal,J,SI1,60.7,58.0,6.64,6.68,4.04,6201.562833246255
0.4,Ideal,D,SI2,61.3,56.0,4.72,4.77,2.91,847.6094175023304
0.4,Very Good,E,SI1,61.7,60.0,4.68,4.72,2.9,847.6094175023304
0.22,Fair,E,VS2,65.1,61.0,3.87,3.78,2.49,-549.074082256954
0.31,Premium,E,VS2,60.3,58.0,4.42,4.37,2.65,149.26766762268835
1.19,Ideal,J,SI2,61.7,56.0,6.8,6.85,4.21,6977.498110890299
1.06,Fair,I,I1,64.5,57.0,6.47,6.33,4.13,5968.782249953039
0.61,Very Good,E,VS1,59.6,63.0,5.44,5.57,3.28,2477.073500554829
0.82,Ideal,H,VVS2,61.4,56.0,6.01,6.05,3.71,4106.537583607327
1.01,Fair,G,I1,64.5,56.0,6.32,6.26,4.06,5580.814611131016
0.32,Ideal,E,VS2,61.4,56.0,4.4,4.43,2.71,226.86119538709318
0.5,Premium,D,SI2,62.2,58.0,5.08,5.14,3.18,1623.5446951463773
1.01,Premium,F,SI1,59.1,56.0,6.65,6.52,3.89,5580.814611131016
1.0,Very Good,F,SI2,62.7,58.0,6.3,6.36,3.97,5503.221083366612
0.31,Ideal,D,SI1,62.9,56.0,4.34,4.31,2.72,149.26766762268835
0.35,Ideal,E,VS2,62.4,57.0,4.52,4.55,2.83,459.64177868030674
0.7,Ideal,H,VS2,61.2,57.0,5.73,5.77,3.52,3175.4152504344706
1.08,Ideal,G,SI2,62.2,56.0,6.56,6.59,4.09,6123.969305481849
1.21,Premium,D,VVS1,60.1,59.0,6.96,6.88,4.16,7132.685166419109
1.06,Premium,H,SI1,62.8,58.0,6.49,6.47,4.07,5968.782249953039
0.28,Ideal,I,VS2,62.4,56.0,4.19,4.22,2.62,-83.51291567052567
0.5,Good,F,VS2,63.3,57.0,5.02,5.06,3.19,1623.5446951463773
1.01,Premium,D,SI1,61.6,58.0,6.47,6.42,3.97,5580.814611131016
0.42,Fair,D,SI1,64.7,61.0,4.7,4.73,3.05,1002.7964730311396
1.53,Ideal,F,SI1,61.6,56.0,7.34,7.39,4.54,9615.67805488006
0.57,Premium,E,VS2,63.0,59.0,5.29,5.25,3.32,2166.6993894972097
0.41,Premium,D,VVS2,61.9,59.0,4.78,4.75,2.95,925.2029452667348
2.24,Ideal,F,SI2,60.3,59.0,8.47,8.5,5.12,15124.818526152794
0.41,Good,E,SI2,63.8,57.0,4.75,4.68,3.01,925.2029452667348
